550,143
483,145
583,142
650,141
617,141
751,139
683,140
785,138
885,137
1019,135
952,136
852,137
1053,134
986,135
817,137
1153,132
1086,133
1221,131
1188,131
1356,129
1289,130
1389,129
1557,127
1490,128
1591,126
1456,128
1423,128
1760,124
1625,126
1253,129
1894,122
1962,121
1861,122
1827,123
1794,123
1658,125
2097,120
2029,120
1996,121
2165,119
2063,120
2232,118
2198,119
382,114
349,114
416,113
482,112
449,113
549,110
616,109
582,110
650,108
683,107
750,106
851,105
817,105
784,106
885,104
1052,102
1018,102
950,103
1152,100
1355,97
1226,100
1186,99
1085,101
1388,96
1557,95
1489,95
1454,95
1422,96
1624,93
1589,94
1758,92
1657,93
1792,91
1893,89
1860,90
1826,90
2062,88
1994,88
2095,87
1960,89
1690,92
2197,86
2028,88
2298,85
2264,86
2230,86
2163,87
1690,123
2296,117
2262,113
2447,1085
2454,1113
2454,1148
2454,1190
2454,1218
731,1455
735,1483
706,1484
703,1451
703,1525
738,1518
700,1553
742,1553
327,437
902,465
968,430
968,461
968,493
86,2316
700,967
738,960
1070,398
1070,765
1209,730
1213,758
1213,625
1209,667
128,709
2294,479
2296,644
2158,548
2049,419
979,932
975,967
975,1002
979,1030
975,1065
979,1099
982,1127
986,1169
1213,559
1209,597
602,1323
229,813
289,848
327,883
365,911
595,974
459,981
832,967
595,1350
289,1943
222,2149
261,2156
261,2219
295,2226
327,2219
369,2215
226,2365
219,2397
254,2400
295,2404
323,2400
362,2327
327,2330
289,2330
250,2330
226,2330
295,2292
295,2261
254,2254
323,2149
289,2470
602,1176
494,1797
498,1825
498,1867
498,1898
498,2149
567,2250
470,2323
567,2323
602,2327
463,2358
505,2386
463,2390
456,2424
222,2505
261,2505
289,2501
320,2501
365,2505
79,2180
738,1288
703,1288
697,1316
700,1350
703,1378
749,1378
745,1350
742,1316
1303,489
1307,524
1349,524
843,1309
881,1309
916,1309
944,1302
979,1302
839,1204
839,1239
874,1239
920,1239
958,1239
986,1239
843,1546
916,1546
948,1553
989,1553
916,1413
986,1413
986,1476
951,1476
916,1476
878,1483
850,1476
846,1657
948,1650
850,2247
920,2285
846,2348
951,2456
846,2414
888,2421
916,2421
955,2421
986,2414
533,2041
498,2365
1213,1030
1209,695
1073,1134
1115,1141
1153,1134
1185,1134
1216,1134
1143,1204
1220,1197
1153,1239
1213,1232
1150,1267
1188,1274
1216,1267
1146,1309
1181,1309
1216,1309
1143,1336
1153,1371
1181,1364
1181,1336
1213,1336
1181,1413
1223,1413
1181,1441
1185,1469
1220,1476
1223,1581
1084,1546
1125,1553
1153,1553
1188,1546
1223,1546
1118,1685
1153,1685
1080,1650
1185,1727
1223,1818
1153,1929
1188,1929
1223,1933
1091,2170
1223,2100
1227,2135
1223,2170
1230,2212
1230,2243
1227,2313
1230,2341
1230,2386
1192,2417
1164,2414
1125,2414
1091,2424
1157,2452
1227,2452
1230,2421
1662,256
986,99
1258,95
1286,95
1349,660
1345,625
1359,967
1352,862
1314,862
1345,834
1359,1141
1356,1169
1307,1169
1321,1274
1321,1302
1324,1330
1328,1364
1356,1336
1356,1302
1314,1441
1328,1476
1363,1476
1363,1511
1324,1546
1352,1546
1321,1574
1359,1574
1317,1643
1356,1643
1328,1713
1359,1713
1321,1511
1359,1443
1505,2099
1465,2067
1329,1956
1367,1891
1357,1853
1359,1750
1359,1783
1319,1750
1319,1783
1324,1687
1362,1690
1457,1099
1455,1071
1490,1071
1517,1066
1558,1066
1595,1061
1593,1097
1527,1137
1487,1137
1455,1137
1490,1172
1495,1308
1449,1247
1460,1345
1595,1408
1600,1443
1570,1544
1595,1544
1563,1509
1530,1509
1600,1511
1462,1579
1492,1582
1532,1584
1570,1649
1465,1624
1497,1619
1527,1619
1560,1619
1608,1619
1532,1720
1600,1858
1507,2137
1542,2242
1472,2343
1475,2383
1510,2383
1542,2383
1583,2381
1615,2376
1472,2423
1972,1262
1972,1295
1934,1303
1937,1438
1939,1471
1975,1468
1939,1501
1942,1539
1972,1536
1945,1579
1945,1649
1985,2167
1844,1961
1713,2381
1746,2381
1786,2378
1816,2378
1852,2376
1857,2413
1786,2418
1510,2413
1547,2418
1578,2413
1605,2413
1608,2448
1470,2451
1711,2453
1751,2451
1794,2448
1821,2448
1852,2451
1756,2489
1615,2486
1547,2453
1228,2484
1228,2072
1191,2064
2068,891
2060,918
2068,951
2070,1026
2065,1061
2075,1097
2073,1122
2070,1152
2113,1192
2078,1232
2078,1265
2146,1328
2075,1463
2085,1675
2158,1848
2088,1850
2133,1918
2161,1918
2196,1916
2233,1913
2093,1951
2163,1948
2236,1946
2163,2051
2196,2087
2088,2092
2098,2129
2163,2124
2133,2167
2163,2165
2203,2165
2236,2162
2138,2197
2168,2197
2206,2197
2239,2197
2093,2227
2130,2232
2208,2230
2098,2268
2138,2268
2171,2263
2203,2263
2246,2268
2100,2305
2135,2303
2173,2303
2203,2303
2244,2300
2173,2333
2141,2338
2098,2338
2239,2335
2244,2378
2168,2373
2138,2373
2103,2376
2103,2408
2133,2413
2244,2403
2098,2448
2138,2448
2171,2443
2208,2448
2244,2441
2100,2479
2141,2479
2181,2481
2208,2476
2424,1396
2427,1363
2465,1360
2457,1320
2424,1323
2389,1328
2359,1328
2309,1328
2354,1293
2384,1293
2424,1293
2452,1290
2450,1257
2419,1257
2427,1604
2357,1634
2326,1637
2432,1740
2402,1737
2472,1735
2326,1778
2331,1810
2367,1813
2480,2122
2482,2157
2452,2162
2409,2165
2369,2162
2334,2165
2339,2197
2374,2197
2409,2197
2450,2197
2475,2192
2344,2232
2369,2235
2409,2230
2450,2235
2485,2227
2487,2265
2455,2263
2414,2265
2372,2265
2339,2263
2482,2300
2419,2330
2452,2333
2485,2328
2374,2371
2347,2371
2419,2363
2452,2366
2487,2363
2490,2403
2455,2406
2414,2408
2379,2408
2339,2413
2342,2438
2379,2441
2414,2441
2447,2438
2492,2443
2490,2479
2460,2479
2419,2479
2384,2479
2349,2479
1595,1237
